date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:41:39	126/126	---MCZ	200	added ('OK')	text/plain	date:Mon,%2005%20Feb%202018%2003:41:38%20GMT	https://www.piguetgalland.ch/robots.txt		(from )
04:41:40	70360/70360	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:41:38%20GMT	https://www.piguetgalland.ch/fr/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/index.html	(from )
04:41:44	172017/172017	---M-Z	200	added ('OK')	text/css	etag:%2229ff1-563ae0fe51861-gzip%22	https://www.piguetgalland.ch/app/themes/piguet-galland/style.css?ver=4.8.1	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/stylea288.css	(from https://www.piguetgalland.ch/fr/)
04:41:46	2495/2495	---M-Z	200	added ('OK')	text/css	etag:%229bf-55d8a123750aa-gzip%22	https://www.piguetgalland.ch/app/plugins/wp-accessibility/css/wpa-style.css?ver=4.8.1	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/plugins/wp-accessibility/css/wpa-stylea288.css	(from https://www.piguetgalland.ch/fr/)
04:41:52	1060/1060	---M-Z	200	added ('OK')	application/javascript	etag:%22424-55d8a123e076a-gzip%22	https://www.piguetgalland.ch/app/plugins/wp-accessibility/js/skiplinks.webkit.js?ver=4.8.1	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/plugins/wp-accessibility/js/skiplinks.webkita288.js	(from https://www.piguetgalland.ch/fr/)
04:41:53	115117/115117	---M--	200	added ('OK')	image/jpeg	etag:%221c1ad-560ae2c27e941%22	https://www.piguetgalland.ch/app/uploads/2017/05/cropped-Banner_Piguet-Galland_03.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/05/cropped-Banner_Piguet-Galland_03.jpg	(from https://www.piguetgalland.ch/fr/)
04:42:07	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2005%20Feb%202018%2003:42:06%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/pig/www.googletagmanager.com/gtm.45445.delayed	(from https://www.piguetgalland.ch/fr/)
04:42:21	42348/42348	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:42:17%20GMT	https://www.piguetgalland.ch/fr/nous-contacter/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/nous-contacter/index.html	(from https://www.piguetgalland.ch/fr/)
04:42:21	51248/51248	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:42:17%20GMT	https://www.piguetgalland.ch/fr/carrieres/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/carrieres/index.html	(from https://www.piguetgalland.ch/fr/)
04:42:22	61601/61601	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:42:17%20GMT	https://www.piguetgalland.ch/fr/projets-de-vie/orchestrer-le-patrimoine-commun/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/projets-de-vie/orchestrer-le-patrimoine-commun/index.html	(from https://www.piguetgalland.ch/fr/)
04:42:27	61871/61871	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:42:22%20GMT	https://www.piguetgalland.ch/fr/projets-de-vie/assurer-lavenir-de-vos-enfants-et-les-installer-dans-la-vie/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/projets-de-vie/assurer-lavenir-de-vos-enfants-et-les-installer-dans-la-vie/index.html	(from https://www.piguetgalland.ch/fr/)
04:42:28	61278/61278	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:42:22%20GMT	https://www.piguetgalland.ch/fr/projets-de-vie/se-separer-et-preserver-son-patrimoine/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/projets-de-vie/se-separer-et-preserver-son-patrimoine/index.html	(from https://www.piguetgalland.ch/fr/)
04:42:29	105769/105769	---M--	200	added ('OK')	image/jpeg	etag:%2219d29-55f950d850305%22	https://www.piguetgalland.ch/app/uploads/2017/05/Acheter_bien_immobilier_900x540-650x394.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/05/Acheter_bien_immobilier_900x540-650x394.jpg	(from https://www.piguetgalland.ch/fr/)
04:42:31	61373/61373	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:42:27%20GMT	https://www.piguetgalland.ch/fr/projets-de-vie/preserver-et-transmettre-votre-patrimoine/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/projets-de-vie/preserver-et-transmettre-votre-patrimoine/index.html	(from https://www.piguetgalland.ch/fr/)
04:42:31	60478/60478	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:42:29%20GMT	https://www.piguetgalland.ch/fr/projets-de-vie/lancer-votre-entreprise/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/projets-de-vie/lancer-votre-entreprise/index.html	(from https://www.piguetgalland.ch/fr/)
04:42:31	61802/61802	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:42:29%20GMT	https://www.piguetgalland.ch/fr/projets-de-vie/sinstaller-en-suisse-ou-ailleurs/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/projets-de-vie/sinstaller-en-suisse-ou-ailleurs/index.html	(from https://www.piguetgalland.ch/fr/)
04:42:34	20837/20837	---M--	200	added ('OK')	image/jpeg	etag:%225165-55f9572030f75%22	https://www.piguetgalland.ch/app/uploads/2017/08/prevoyance-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/prevoyance-400x220.jpg	(from https://www.piguetgalland.ch/fr/)
04:42:34	61530/61530	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:42:31%20GMT	https://www.piguetgalland.ch/fr/projets-de-vie/optimiser-votre-patrimoine-professionnel-et-creer-de-la-valeur/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/projets-de-vie/optimiser-votre-patrimoine-professionnel-et-creer-de-la-valeur/index.html	(from https://www.piguetgalland.ch/fr/)
04:42:35	61001/61001	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:42:32%20GMT	https://www.piguetgalland.ch/fr/projets-de-vie/transmission-entreprise/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/projets-de-vie/transmission-entreprise/index.html	(from https://www.piguetgalland.ch/fr/)
04:42:35	61383/61383	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:42:34%20GMT	https://www.piguetgalland.ch/fr/projets-de-vie/profiter-de-la-vie/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/projets-de-vie/profiter-de-la-vie/index.html	(from https://www.piguetgalland.ch/fr/)
04:42:40	26846/26846	---M--	200	added ('OK')	image/jpeg	etag:%2268de-55f959480759e%22	https://www.piguetgalland.ch/app/uploads/2017/06/Fotolia_106152636_Subscription_Monthly_M-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/06/Fotolia_106152636_Subscription_Monthly_M-400x220.jpg	(from https://www.piguetgalland.ch/fr/)
04:42:40	62261/62261	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:42:35%20GMT	https://www.piguetgalland.ch/fr/projets-de-vie/acquerir-ou-agrandir-votre-patrimoine-immobilier/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/projets-de-vie/acquerir-ou-agrandir-votre-patrimoine-immobilier/index.html	(from https://www.piguetgalland.ch/fr/)
04:42:41	62035/62035	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:42:36%20GMT	https://www.piguetgalland.ch/fr/projets-de-vie/assurer-votre-qualite-de-vie-au-moment-de-la-retraite/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/projets-de-vie/assurer-votre-qualite-de-vie-au-moment-de-la-retraite/index.html	(from https://www.piguetgalland.ch/fr/)
04:42:42	6197/6197	---M--	200	added ('OK')	image/jpeg	etag:%221835-55f9508cb99fe%22	https://www.piguetgalland.ch/app/uploads/2017/05/ciel_340x340_homepage.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/05/ciel_340x340_homepage.jpg	(from https://www.piguetgalland.ch/fr/)
04:42:44	54649/54649	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:42:41%20GMT	https://www.piguetgalland.ch/fr/services/investissement/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/services/investissement/index.html	(from https://www.piguetgalland.ch/fr/)
04:42:45	46141/46141	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:42:42%20GMT	https://www.piguetgalland.ch/fr/services/financement/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/services/financement/index.html	(from https://www.piguetgalland.ch/fr/)
04:42:50	43096/43096	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:42:46%20GMT	https://www.piguetgalland.ch/fr/services/prevoyance/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/services/prevoyance/index.html	(from https://www.piguetgalland.ch/fr/)
04:42:53	33353/33353	---M--	200	added ('OK')	image/jpeg	etag:%228249-55f95e6a0ea64%22	https://www.piguetgalland.ch/app/uploads/2017/05/DSC_0569-e1503930344164-512x370.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/05/DSC_0569-e1503930344164-512x370.jpg	(from https://www.piguetgalland.ch/fr/)
04:42:53	119119/119119	---M--	200	added ('OK')	image/jpeg	etag:%221d14f-55d8a12bd39e2%22	https://www.piguetgalland.ch/app/uploads/2017/05/Banner_Piguet-Galland_03.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/05/Banner_Piguet-Galland_03.jpg	(from https://www.piguetgalland.ch/fr/)
04:42:57	46874/46874	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:42:56%20GMT	https://www.piguetgalland.ch/fr/services/gestion-du-patrimoine-2/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/services/gestion-du-patrimoine-2/index.html	(from https://www.piguetgalland.ch/fr/)
04:42:57	61556/61556	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:42:53%20GMT	https://www.piguetgalland.ch/fr/projets-de-vie/partager-votre-succes-et-soutenir-des-initiatives-philanthropiques/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/projets-de-vie/partager-votre-succes-et-soutenir-des-initiatives-philanthropiques/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:02	29931/29931	---M--	200	added ('OK')	image/jpeg	etag:%2274eb-55f9603138081%22	https://www.piguetgalland.ch/app/uploads/2017/05/261015-piguet-512x370.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/05/261015-piguet-512x370.jpg	(from https://www.piguetgalland.ch/fr/)
04:43:04	47018/47018	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:43:02%20GMT	https://www.piguetgalland.ch/fr/services/gerant-independant/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/services/gerant-independant/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:07	45143/45143	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:43:03%20GMT	https://www.piguetgalland.ch/fr/services/gestion-institutionnelle/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/services/gestion-institutionnelle/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:10	48253/48253	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:43:08%20GMT	https://www.piguetgalland.ch/fr/services/e-banking/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/services/e-banking/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:10	5339/5339	---M--	200	added ('OK')	image/jpeg	etag:%2214db-55d8a1394cd56%22	https://www.piguetgalland.ch/app/uploads/2017/05/JCPerez.ch-Juan_Cris_Perez-Banque_Franck_Galland-2.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/05/JCPerez.ch-Juan_Cris_Perez-Banque_Franck_Galland-2.jpg	(from https://www.piguetgalland.ch/fr/)
04:43:13	46188/46188	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:43:11%20GMT	https://www.piguetgalland.ch/fr/category/investissement/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/category/investissement/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:15	69002/69002	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:43:13%20GMT	https://www.piguetgalland.ch/fr/6-regles-pour-investir-en-toute-serenite/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/6-regles-pour-investir-en-toute-serenite/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:15	46300/46300	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:43:13%20GMT	https://www.piguetgalland.ch/fr/actualites/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/actualites/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2003:43:17%20GMT	https://www.piguetgalland.ch/fr/nos-fonds/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/nos-fonds/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2003:43:18%20GMT	https://www.piguetgalland.ch/fr/nos-certificats/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/nos-certificats/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:19	41625/41625	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:43:14%20GMT	https://www.piguetgalland.ch/fr/services/clients-prives/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/services/clients-prives/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2003:43:21%20GMT	https://www.piguetgalland.ch/fr/solutions/planification-financiere/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/solutions/planification-financiere/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2003:43:21%20GMT	https://www.piguetgalland.ch/fr/solutions/planification-patrimoniale/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/solutions/planification-patrimoniale/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:23	25560/25560	---M--	200	added ('OK')	image/jpeg	etag:%2263d8-55f95e7874316%22	https://www.piguetgalland.ch/app/uploads/2017/05/DSC_0316-e1503930650644.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/05/DSC_0316-e1503930650644.jpg	(from https://www.piguetgalland.ch/fr/)
04:43:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2003:43:26%20GMT	https://www.piguetgalland.ch/fr/solutions/hypotheque-3/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/solutions/hypotheque-3/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2003:43:26%20GMT	https://www.piguetgalland.ch/fr/solutions/credit-lombard/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/solutions/credit-lombard/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:28	22982/22982	---M--	200	added ('OK')	image/jpeg	etag:%2259c6-55f9585a5d9b4%22	https://www.piguetgalland.ch/app/uploads/2017/05/Johnson_design_512x370-512x370.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/05/Johnson_design_512x370-512x370.jpg	(from https://www.piguetgalland.ch/fr/)
04:43:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2003:43:28%20GMT	https://www.piguetgalland.ch/fr/solutions/gestion-personnalisee-lpp/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/solutions/gestion-personnalisee-lpp/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2003:43:31%20GMT	https://www.piguetgalland.ch/fr/solutions/libre-passage/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/solutions/libre-passage/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2003:43:32%20GMT	https://www.piguetgalland.ch/fr/solutions/le-depot-de-prevoyance-3a/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/solutions/le-depot-de-prevoyance-3a/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:33	63214/63214	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:43:32%20GMT	https://www.piguetgalland.ch/fr/presentation-de-piguet-galland/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/presentation-de-piguet-galland/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:38	43786/43786	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:43:33%20GMT	https://www.piguetgalland.ch/fr/nos-engagements/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/nos-engagements/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:38	57969/57969	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:43:34%20GMT	https://www.piguetgalland.ch/fr/nos-sites/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/nos-sites/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:40	24658/24658	---M--	200	added ('OK')	image/jpeg	etag:%226052-55f95840dc50a%22	https://www.piguetgalland.ch/app/uploads/2017/05/Piguet-512x370.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/05/Piguet-512x370.jpg	(from https://www.piguetgalland.ch/fr/)
04:43:45	45305/45305	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:43:39%20GMT	https://www.piguetgalland.ch/fr/category/piguet-galland/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/category/piguet-galland/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:47	39876/39876	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:43:43%20GMT	https://www.piguetgalland.ch/fr/category/prevoyance/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/category/prevoyance/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:47	115793/115793	---M--	200	added ('OK')	image/jpeg	etag:%221c451-55f95033a3fc5%22	https://www.piguetgalland.ch/app/uploads/2017/05/Galland-1.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/05/Galland-1.jpg	(from https://www.piguetgalland.ch/fr/)
04:43:54	89566/89566	---M--	200	added ('OK')	image/jpeg	etag:%2215dde-55f9528309471%22	https://www.piguetgalland.ch/app/uploads/2017/05/Piguet_1.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/05/Piguet_1.jpg	(from https://www.piguetgalland.ch/fr/)
04:43:58	40067/40067	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:43:45%20GMT	https://www.piguetgalland.ch/fr/category/entrepreneur/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/category/entrepreneur/index.html	(from https://www.piguetgalland.ch/fr/)
04:43:59	70009/70009	---M--	200	added ('OK')	image/jpeg	etag:%2211179-5640129b5aba5%22	https://www.piguetgalland.ch/app/uploads/2018/01/Fotolia_186756507_Subscription_Monthly_M-510x510.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2018/01/Fotolia_186756507_Subscription_Monthly_M-510x510.jpg	(from https://www.piguetgalland.ch/fr/)
04:44:04	39234/39234	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:44:02%20GMT	https://www.piguetgalland.ch/fr/category/certificats-d-actions/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/category/certificats-d-actions/index.html	(from https://www.piguetgalland.ch/fr/)
04:44:07	45982/45982	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:44:03%20GMT	https://www.piguetgalland.ch/fr/category/points-sur-les-marches/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/category/points-sur-les-marches/index.html	(from https://www.piguetgalland.ch/fr/)
04:44:09	40508/40508	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:44:08%20GMT	https://www.piguetgalland.ch/fr/category/art-design/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/category/art-design/index.html	(from https://www.piguetgalland.ch/fr/)
04:44:15	35833/35833	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:44:11%20GMT	https://www.piguetgalland.ch/fr/cat_event/piguet-galland/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/cat_event/piguet-galland/index.html	(from https://www.piguetgalland.ch/fr/)
04:44:17	66437/66437	---M--	200	added ('OK')	image/jpeg	etag:%2210385-55fd4122ead71%22	https://www.piguetgalland.ch/app/themes/piguet-galland/images/front/map/map-home.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/images/front/map/map-home.jpg	(from https://www.piguetgalland.ch/fr/)
04:44:18	40120/40120	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:44:10%20GMT	https://www.piguetgalland.ch/fr/category/gerants-independants/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/category/gerants-independants/index.html	(from https://www.piguetgalland.ch/fr/)
04:44:18	39769/39769	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:44:11%20GMT	https://www.piguetgalland.ch/fr/category/durabilite/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/category/durabilite/index.html	(from https://www.piguetgalland.ch/fr/)
04:44:22	35833/35833	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:44:20%20GMT	https://www.piguetgalland.ch/fr/cat_event/investissement/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/cat_event/investissement/index.html	(from https://www.piguetgalland.ch/fr/)
04:44:23	35519/35519	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:44:21%20GMT	https://www.piguetgalland.ch/fr/agenda/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/agenda/index.html	(from https://www.piguetgalland.ch/fr/)
04:44:24	86663/86663	---M-Z	200	added ('OK')	application/javascript	etag:%2215287-56321d609bbbc-gzip%22	https://www.piguetgalland.ch/app/themes/piguet-galland/js/jquery.js?ver=1.0	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/js/jquery5152.js	(from https://www.piguetgalland.ch/fr/)
04:44:24	73998/73998	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:44:20%20GMT	https://www.piguetgalland.ch/fr/events/raizers-investment-day-7-fevrier-a-geneve/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/events/raizers-investment-day-7-fevrier-a-geneve/index.html	(from https://www.piguetgalland.ch/fr/)
04:44:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2003:44:23%20GMT	https://www.piguetgalland.ch/fr/lancement-du-certificat-dactions-helv-ethic/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/lancement-du-certificat-dactions-helv-ethic/index.html	(from https://www.piguetgalland.ch/fr/)
04:44:27	36865/36865	---M-Z	200	added ('OK')	application/javascript	etag:%229001-5635ebc1698f2-gzip%22	https://www.piguetgalland.ch/app/themes/piguet-galland/js/script.min.js?ver=1.0	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/js/script.min5152.js	(from https://www.piguetgalland.ch/fr/)
04:44:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2005%20Feb%202018%2003:44:24%20GMT	https://www.piguetgalland.ch/fr/point-sur-les-marches-29-janvier-2018/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/point-sur-les-marches-29-janvier-2018/index.html	(from https://www.piguetgalland.ch/fr/)
04:44:29	38827/38827	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:44:26%20GMT	https://www.piguetgalland.ch/fr/plan-du-site/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/plan-du-site/index.html	(from https://www.piguetgalland.ch/fr/)
04:44:30	4888/4888	---M-Z	200	added ('OK')	application/javascript	etag:%221318-5635ec020a78e-gzip%22	https://www.piguetgalland.ch/app/themes/piguet-galland/js/custom/components/disclaimer.js?ver=1.0	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/js/custom/components/disclaimer5152.js	(from https://www.piguetgalland.ch/fr/)
04:44:31	73548/73548	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:44:25%20GMT	https://www.piguetgalland.ch/fr/optimiser-son-patrimoine-grace-a-la-prevoyance-professionnelle/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/optimiser-son-patrimoine-grace-a-la-prevoyance-professionnelle/index.html	(from https://www.piguetgalland.ch/fr/)
04:44:32	47816/47816	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:44:27%20GMT	https://www.piguetgalland.ch/fr/conditions-dutilisation/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/conditions-dutilisation/index.html	(from https://www.piguetgalland.ch/fr/)
04:44:32	48626/48626	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:44:29%20GMT	https://www.piguetgalland.ch/fr/fatca/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/fatca/index.html	(from https://www.piguetgalland.ch/fr/)
04:44:34	16316/16316	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20Feb%202018%2003:44:33%20GMT	https://player.vimeo.com/api/player.js?ver=1.0	C:/My%20Web%20Sites/pig/player.vimeo.com/api/player5152.js	(from https://www.piguetgalland.ch/fr/)
04:44:36	696/696	---MC-	200	added ('OK')	text/javascript	date:Mon,%2005%20Feb%202018%2003:44:35%20GMT	https://www.google.com/recaptcha/api.js?ver=4.8.1	C:/My%20Web%20Sites/pig/www.google.com/recaptcha/apia288.js	(from https://www.piguetgalland.ch/fr/)
04:44:36	2580/2580	---M-Z	200	added ('OK')	application/javascript	etag:%22a14-56321d5f48ddd-gzip%22	https://www.piguetgalland.ch/app/themes/piguet-galland/js/custom/recaptcha.callbacks.js?ver=1.0	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/js/custom/recaptcha.callbacks5152.js	(from https://www.piguetgalland.ch/fr/)
